category_primary,n,mean_market_avg,mean_market_trained,mean_delta,ci_low,ci_high,trained_win_rate,significant,better,pair_mix
ALL,122,26.18938105204059,24.424912781771706,-1.7644682702688883,-5.836568567755425,2.1687785834838524,0.4918032786885246,False,n/a,IJ
low,41,40.533317185476704,38.26450949787448,-2.2688076876022354,-12.23297342762175,7.381280872520203,0.43902439024390244,False,n/a,IJ
lux,64,18.929953530648497,18.611276291511683,-0.31867723913681884,-4.520208885946625,3.8266597716075412,0.5,False,n/a,IJ
mid,17,18.924791634288425,12.933693370973348,-5.991098263315077,-13.350171622649196,1.210756859312139,0.5882352941176471,False,n/a,IJ
