category_primary,n,mean_market_avg,mean_market_trained,mean_delta,ci_low,ci_high,trained_win_rate,significant,better,pair_mix
ALL,11,73.53079466746004,31.668645506784188,-41.862149160675855,-119.87407889401806,13.795378644832084,0.6363636363636364,False,n/a,IJ
low,5,90.76801105388188,17.800812654969246,-72.96719839891266,-234.36983661878307,23.89864084481411,0.6,False,n/a,IJ
lux,6,59.16644767877518,43.225172883296636,-15.94127479547854,-56.2542686947636,30.354126039176595,0.6666666666666666,False,n/a,IJ
