category_primary,n,mean_market_avg,mean_market_trained,mean_delta,ci_low,ci_high,trained_win_rate,significant,better,pair_mix
ALL,105,25.359436478490913,20.40982857851135,-4.949607899979565,-10.90667035960858,2.0090884103526334,0.638095238095238,False,n/a,"IJ, KL"
low,25,30.27363668523068,20.650810913516565,-9.622825771714123,-19.415355383307045,0.025865835566349547,0.72,False,n/a,"IJ, KL"
lux,65,24.057150113329506,22.156558469225004,-1.9005916441045005,-9.761356110238708,9.736046366508097,0.5846153846153846,False,n/a,"IJ, KL"
mid,15,22.812343716290748,12.439028493743505,-10.37331522254725,-20.269543158001465,-1.4928862910332201,0.7333333333333333,True,trained,"IJ, KL"
