category_primary,n,mean_market_avg,mean_market_trained,mean_delta,ci_low,ci_high,trained_win_rate,significant,better,pair_mix
ALL,83,93.72774928097208,23.922783139003965,-69.80496614196811,-86.57438305361086,-55.053321405047136,0.9036144578313253,True,trained,IJ
low,38,69.93582926146529,19.371108109317813,-50.564721152147484,-74.83029921340344,-31.19464318726811,0.9210526315789473,True,trained,IJ
lux,31,134.42743035039217,35.67639305346452,-98.7510372969276,-128.51372596066062,-70.47904110970238,0.8387096774193549,True,trained,IJ
mid,14,68.18509553734604,10.251479123275137,-57.93361641407092,-77.26884857621653,-39.0959189355223,1.0,True,trained,IJ
