category_primary,n,mean_market_avg,mean_market_trained,mean_delta,ci_low,ci_high,trained_win_rate,significant,better,pair_mix
ALL,156,26.417765720515025,19.47854998242746,-6.939215738087566,-11.07627052994811,-2.716504427381869,0.6538461538461539,True,trained,"IJ, KL"
low,48,29.922449157818093,22.375604829539324,-7.546844328278766,-16.429958923762705,0.15039931516281593,0.625,False,n/a,"IJ, KL"
lux,80,26.105139097105894,21.777019714706636,-4.32811938239926,-10.56679105788223,3.0241284269806465,0.6125,False,n/a,"IJ, KL"
mid,28,21.302955894878718,7.945113866580902,-13.357842028297819,-19.765176463915274,-7.178990515194122,0.8214285714285714,True,trained,"IJ, KL"
