category_primary,n,mean_market_avg,mean_market_trained,mean_delta,ci_low,ci_high,trained_win_rate,significant,better,pair_mix
ALL,99,19.841976492701935,17.288604511821053,-2.553371980880886,-6.819490287490183,1.9482331961636978,0.6262626262626263,False,n/a,IJ
low,37,21.455498063236025,16.45354542133985,-5.00195264189617,-10.00346181140077,-0.3610369925518414,0.6216216216216216,True,trained,IJ
lux,40,19.979020595197305,24.039437655770524,4.060417060573216,-4.204885043949072,13.13406996100751,0.5,False,n/a,IJ
mid,22,16.87915548317576,6.418779993176764,-10.460375489999002,-16.301606023904647,-5.136705036360727,0.8636363636363636,True,trained,IJ
