category_primary,n,mean_market_avg,mean_market_trained,mean_delta,ci_low,ci_high,trained_win_rate,significant,better,pair_mix
ALL,98,97.62302226523632,20.502763468942252,-77.12025879629405,-95.65993862828803,-60.06554050193541,0.826530612244898,True,trained,IJ
low,23,26.13015274398258,25.683458780015282,-0.4466939639673008,-11.218450442094959,11.743443041099072,0.5652173913043478,False,n/a,IJ
lux,59,144.5343280316979,21.276967210099365,-123.25736082159855,-145.36889505596625,-102.5762177920807,0.9322033898305084,True,trained,IJ
mid,16,27.408582188211412,10.200637663757934,-17.207944524453477,-40.83358768726104,-2.383837422751235,0.8125,True,trained,IJ
