category_primary,n,mean_market_avg,mean_market_trained,mean_delta,ci_low,ci_high,trained_win_rate,significant,better,pair_mix
ALL,110,28.15153811145236,18.064171616029686,-10.08736649542267,-14.8926149541487,-4.975436849861477,0.6727272727272727,True,trained,IJ
low,35,31.71755597797398,16.760103815037528,-14.957452162936455,-24.1673788712934,-5.749094705849032,0.7714285714285715,True,trained,IJ
lux,59,27.48607770749784,19.471998388311654,-8.01407931918619,-15.145727067695884,-0.3461811964082501,0.6101694915254238,True,trained,IJ
mid,16,22.804759268018586,15.725458707910299,-7.079300560108287,-15.069051670820672,1.1841102600037017,0.6875,False,n/a,IJ
