category_primary,n,mean_market_avg,mean_market_trained,mean_delta,ci_low,ci_high,trained_win_rate,significant,better,pair_mix
ALL,75,24.940227861961297,20.691630611262532,-4.248597250698768,-10.310967516384748,0.5374744518618761,0.5733333333333334,False,n/a,IJ
low,39,29.357117996665156,20.716158663484627,-8.640959333180529,-18.73227572125305,-1.7016254348462074,0.6153846153846154,True,trained,IJ
lux,30,19.626360884617252,20.686907062823956,1.0605461782066996,-5.368333208798037,7.743674760863629,0.5,False,n/a,IJ
mid,6,22.799776873106442,20.5558160140118,-2.243960859094645,-12.995785462008135,7.245479157874873,0.6666666666666666,False,n/a,IJ
