category_primary,n,mean_market_avg,mean_market_trained,mean_delta,ci_low,ci_high,trained_win_rate,significant,better,pair_mix
ALL,198,34.793273838172055,29.755466769125245,-5.037807069046803,-11.128548153470605,0.8440385915039303,0.5505050505050505,False,n/a,"IJ, KL"
low,80,38.41953731337073,29.137947115973596,-9.281590197397138,-19.39844526991379,-0.04605518717898546,0.55,True,trained,KL
lux,79,38.52812137672667,37.25074759611536,-1.277373780611309,-11.015356683987566,9.138719979968968,0.5569620253164557,False,n/a,KL
mid,39,19.789324259666678,15.839425408097382,-3.9498988515692965,-10.698292291824174,2.002194077707967,0.5384615384615384,False,n/a,"IJ, KL"
