category_primary,n,mean_market_avg,mean_market_trained,mean_delta,ci_low,ci_high,trained_win_rate,significant,better,pair_mix
ALL,21,38.466373472695,21.33210218210761,-17.134271290587385,-26.208996178745924,-8.14864590968348,0.8571428571428571,True,trained,IJ
low,7,38.38501918235424,28.746436197926965,-9.638582984427273,-24.16803941983919,4.2727121450392636,0.7142857142857143,False,n/a,IJ
lux,11,41.81833732161976,18.105530760439756,-23.71280656118,-35.45875256592986,-13.36784041953327,1.0,True,trained,IJ
mid,3,26.365666037432685,15.86275135797792,-10.50291467945476,-33.09933724297388,25.11241483506579,0.6666666666666666,False,n/a,IJ
